component,baseline_iq,group_size,sampling,reported_iq,empirical_probability,exact_probability
working_memory,100,25,with_replacement,76,0.0,0.0
working_memory,100,25,with_replacement,77,0.0,7.718413183376067e-08
working_memory,100,25,with_replacement,78,0.0,0.0
working_memory,100,25,with_replacement,79,0.0,2.867397817163291e-07
working_memory,100,25,with_replacement,80,2e-06,1.0269918403511137e-06
working_memory,100,25,with_replacement,81,0.0,0.0
working_memory,100,25,with_replacement,82,3e-06,3.145761169494057e-06
working_memory,100,25,with_replacement,83,7e-06,9.227760115044663e-06
working_memory,100,25,with_replacement,84,2e-05,2.415911194243016e-05
working_memory,100,25,with_replacement,85,5.5e-05,6.052848449317763e-05
working_memory,100,25,with_replacement,86,0.000136,0.00013858753574376204
working_memory,100,25,with_replacement,87,0.000317,0.000303981104355535
working_memory,100,25,with_replacement,88,0.000596,0.0006181905261150762
working_memory,100,25,with_replacement,89,0.001207,0.0012061766459963265
working_memory,100,25,with_replacement,90,0.002155,0.002202513575146267
working_memory,100,25,with_replacement,91,0.003733,0.0038643417016674397
working_memory,100,25,with_replacement,92,0.006428,0.006385328415753581
working_memory,100,25,with_replacement,93,0.0252,0.0254116352706671
working_memory,100,25,with_replacement,94,0.022171,0.02209600576132993
working_memory,100,25,with_replacement,95,0.030324,0.030344252946055125
working_memory,100,25,with_replacement,96,0.090969,0.09065089122113906
working_memory,100,25,with_replacement,97,0.060845,0.06120969961653689
working_memory,100,25,with_replacement,98,0.070716,0.07055962506617097
working_memory,100,25,with_replacement,99,0.161823,0.16131588983753295
working_memory,100,25,with_replacement,100,0.084169,0.08446215566058009
working_memory,100,25,with_replacement,101,0.08207,0.08177338271054962
working_memory,100,25,with_replacement,102,0.075884,0.07629273190444086
working_memory,100,25,with_replacement,103,0.12517,0.12504731025064675
working_memory,100,25,with_replacement,104,0.046464,0.046371833344140925
working_memory,100,25,with_replacement,105,0.035712,0.03595674972561742
working_memory,100,25,with_replacement,106,0.026015,0.026257742065259965
working_memory,100,25,with_replacement,107,0.018605,0.018423985272683737
working_memory,100,25,with_replacement,108,0.012217,0.01209842637511764
working_memory,100,25,with_replacement,109,0.007674,0.007622317021387999
working_memory,100,25,with_replacement,110,0.004432,0.004452444043618051
working_memory,100,25,with_replacement,111,0.002507,0.00249154064455235
working_memory,100,25,with_replacement,112,0.001251,0.0012741572230618615
working_memory,100,25,with_replacement,113,0.000657,0.0006235513572511595
working_memory,100,25,with_replacement,114,0.000261,0.0002723551291063948
working_memory,100,25,with_replacement,115,0.0,0.0
working_memory,100,25,with_replacement,116,0.000132,0.00011392280842552831
working_memory,100,25,with_replacement,117,4.8e-05,4.075355681442342e-05
working_memory,100,25,with_replacement,118,0.0,0.0
working_memory,100,25,with_replacement,119,1.7e-05,1.4055278971524258e-05
working_memory,100,25,with_replacement,120,0.0,0.0
working_memory,100,25,with_replacement,121,6e-06,3.78858472163476e-06
working_memory,100,25,with_replacement,122,0.0,0.0
working_memory,100,25,with_replacement,123,0.0,0.0
working_memory,100,25,with_replacement,124,1e-06,1.0123215992488917e-06
working_memory,100,25,with_replacement,125,0.0,0.0
working_memory,100,25,with_replacement,126,0.0,0.0
working_memory,100,25,with_replacement,127,0.0,0.0
working_memory,100,25,with_replacement,128,0.0,0.0
working_memory,100,25,with_replacement,129,1e-06,1.9335165256407146e-07
working_memory,100,25,with_replacement,130,0.0,0.0
working_memory,100,25,with_replacement,131,0.0,0.0
working_memory,100,25,with_replacement,132,0.0,0.0
working_memory,100,25,with_replacement,133,0.0,0.0
working_memory,100,25,with_replacement,134,0.0,0.0
working_memory,100,25,with_replacement,135,0.0,0.0
working_memory,100,25,with_replacement,136,0.0,0.0
working_memory,100,25,with_replacement,137,0.0,0.0
working_memory,100,25,with_replacement,138,0.0,0.0
working_memory,100,25,with_replacement,139,0.0,0.0
working_memory,100,25,with_replacement,140,0.0,0.0
working_memory,100,25,with_replacement,141,0.0,0.0
working_memory,100,25,with_replacement,142,0.0,0.0
working_memory,100,25,with_replacement,143,0.0,0.0
working_memory,100,25,with_replacement,144,0.0,0.0
working_memory,100,25,with_replacement,145,0.0,0.0
working_memory,100,25,with_replacement,146,0.0,0.0
working_memory,100,25,with_replacement,147,0.0,0.0
working_memory,100,25,with_replacement,148,0.0,0.0
working_memory,100,25,with_replacement,149,0.0,0.0
working_memory,100,25,with_replacement,150,0.0,0.0
working_memory,100,25,with_replacement,151,0.0,0.0
working_memory,100,25,with_replacement,152,0.0,0.0
working_memory,100,25,with_replacement,153,0.0,0.0
working_memory,100,25,with_replacement,154,0.0,0.0
working_memory,100,25,with_replacement,155,0.0,0.0
working_memory,100,25,with_replacement,156,0.0,0.0
working_memory,100,25,with_replacement,157,0.0,0.0
working_memory,100,25,with_replacement,158,0.0,0.0
working_memory,100,25,with_replacement,159,0.0,0.0
working_memory,100,25,with_replacement,160,0.0,0.0
working_memory,100,25,without_replacement,40,0.0,0.0
working_memory,100,25,without_replacement,41,0.0,0.0
working_memory,100,25,without_replacement,42,0.0,0.0
working_memory,100,25,without_replacement,43,0.0,0.0
working_memory,100,25,without_replacement,44,0.0,0.0
working_memory,100,25,without_replacement,45,0.0,0.0
working_memory,100,25,without_replacement,46,0.0,0.0
working_memory,100,25,without_replacement,47,0.0,0.0
working_memory,100,25,without_replacement,48,0.0,0.0
working_memory,100,25,without_replacement,49,0.0,0.0
working_memory,100,25,without_replacement,50,0.0,0.0
working_memory,100,25,without_replacement,51,0.0,0.0
working_memory,100,25,without_replacement,52,0.0,0.0
working_memory,100,25,without_replacement,53,0.0,0.0
working_memory,100,25,without_replacement,54,0.0,0.0
working_memory,100,25,without_replacement,55,0.0,0.0
working_memory,100,25,without_replacement,56,0.0,0.0
working_memory,100,25,without_replacement,57,0.0,0.0
working_memory,100,25,without_replacement,58,0.0,0.0
working_memory,100,25,without_replacement,59,0.0,0.0
working_memory,100,25,without_replacement,60,0.0,0.0
working_memory,100,25,without_replacement,61,0.0,0.0
working_memory,100,25,without_replacement,62,0.0,0.0
working_memory,100,25,without_replacement,63,0.0,0.0
working_memory,100,25,without_replacement,64,0.0,0.0
working_memory,100,25,without_replacement,65,0.0,0.0
working_memory,100,25,without_replacement,66,0.0,0.0
working_memory,100,25,without_replacement,67,0.0,1.2963555899078173e-13
working_memory,100,25,without_replacement,68,0.0,0.0
working_memory,100,25,without_replacement,69,0.0,0.0
working_memory,100,25,without_replacement,70,0.0,0.0
working_memory,100,25,without_replacement,71,0.0,0.0
working_memory,100,25,without_replacement,72,0.0,1.905587079585525e-12
working_memory,100,25,without_replacement,73,0.0,0.0
working_memory,100,25,without_replacement,74,0.0,0.0
working_memory,100,25,without_replacement,75,0.0,2.0852964596457075e-11
working_memory,100,25,without_replacement,76,0.0,0.0
working_memory,100,25,without_replacement,77,0.0,1.7783253906306262e-10
working_memory,100,25,without_replacement,78,0.0,0.0
working_memory,100,25,without_replacement,79,0.0,1.2548388284833872e-09
working_memory,100,25,without_replacement,80,0.0,7.527267690382055e-09
working_memory,100,25,without_replacement,81,0.0,0.0
working_memory,100,25,without_replacement,82,0.0,3.933176242327697e-08
working_memory,100,25,without_replacement,83,0.0,1.8148072022410403e-07
working_memory,100,25,without_replacement,84,1e-06,7.489950718409781e-07
working_memory,100,25,without_replacement,85,1e-06,2.7876681539107557e-06
working_memory,100,25,without_replacement,86,1e-05,9.429852016107844e-06
working_memory,100,25,without_replacement,87,2.7e-05,2.91476825197018e-05
working_memory,100,25,without_replacement,88,7.6e-05,8.275182889107494e-05
working_memory,100,25,without_replacement,89,0.000196,0.000216591135178531
working_memory,100,25,without_replacement,90,0.000522,0.0005245075802593438
working_memory,100,25,without_replacement,91,0.001226,0.0011783090793890455
working_memory,100,25,without_replacement,92,0.002492,0.0024619523671216273
working_memory,100,25,without_replacement,93,0.013461,0.013505528598891006
working_memory,100,25,without_replacement,94,0.014978,0.014802723530004789
working_memory,100,25,without_replacement,95,0.023877,0.023542147129917937
working_memory,100,25,without_replacement,96,0.084424,0.08408391353039954
working_memory,100,25,without_replacement,97,0.064343,0.0642343048444946
working_memory,100,25,without_replacement,98,0.079686,0.07902822772117753
working_memory,100,25,without_replacement,99,0.190033,0.1902651674536274
working_memory,100,25,without_replacement,100,0.100412,0.10077862363377899
working_memory,100,25,without_replacement,101,0.096543,0.09630694728669834
working_memory,100,25,without_replacement,102,0.08571,0.0863356300042301
working_memory,100,25,without_replacement,103,0.129301,0.12971542057440663
working_memory,100,25,without_replacement,104,0.042172,0.04211032097609747
working_memory,100,25,without_replacement,105,0.028848,0.028998778492956262
working_memory,100,25,without_replacement,106,0.01852,0.018637066982322977
working_memory,100,25,without_replacement,107,0.011098,0.011153132271735332
working_memory,100,25,without_replacement,108,0.006339,0.0062032431473874276
working_memory,100,25,without_replacement,109,0.003144,0.0031962221346938267
working_memory,100,25,without_replacement,110,0.001505,0.0015214326055094833
working_memory,100,25,without_replacement,111,0.000646,0.000665939542004215
working_memory,100,25,without_replacement,112,0.000276,0.00026691722154066746
working_memory,100,25,without_replacement,113,9.4e-05,9.72871080414286e-05
working_memory,100,25,without_replacement,114,2.7e-05,3.202938851442716e-05
working_memory,100,25,without_replacement,115,0.0,0.0
working_memory,100,25,without_replacement,116,1e-05,9.421795892686285e-06
working_memory,100,25,without_replacement,117,2e-06,2.4457818422286713e-06
working_memory,100,25,without_replacement,118,0.0,0.0
working_memory,100,25,without_replacement,119,0.0,5.501307737185862e-07
working_memory,100,25,without_replacement,120,0.0,0.0
working_memory,100,25,without_replacement,121,0.0,1.0415232379761613e-07
working_memory,100,25,without_replacement,122,0.0,0.0
working_memory,100,25,without_replacement,123,0.0,0.0
working_memory,100,25,without_replacement,124,0.0,1.603641938537039e-08
working_memory,100,25,without_replacement,125,0.0,0.0
working_memory,100,25,without_replacement,126,0.0,0.0
working_memory,100,25,without_replacement,127,0.0,0.0
working_memory,100,25,without_replacement,128,0.0,0.0
working_memory,100,25,without_replacement,129,0.0,1.9404067456298176e-09
working_memory,100,25,without_replacement,130,0.0,0.0
working_memory,100,25,without_replacement,131,0.0,0.0
working_memory,100,25,without_replacement,132,0.0,0.0
working_memory,100,25,without_replacement,133,0.0,0.0
working_memory,100,25,without_replacement,134,0.0,0.0
working_memory,100,25,without_replacement,135,0.0,0.0
working_memory,100,25,without_replacement,136,0.0,0.0
working_memory,100,25,without_replacement,137,0.0,0.0
working_memory,100,25,without_replacement,138,0.0,0.0
working_memory,100,25,without_replacement,139,0.0,0.0
working_memory,100,25,without_replacement,140,0.0,0.0
working_memory,100,25,without_replacement,141,0.0,0.0
working_memory,100,25,without_replacement,142,0.0,0.0
working_memory,100,25,without_replacement,143,0.0,0.0
working_memory,100,25,without_replacement,144,0.0,0.0
working_memory,100,25,without_replacement,145,0.0,0.0
working_memory,100,25,without_replacement,146,0.0,0.0
working_memory,100,25,without_replacement,147,0.0,0.0
working_memory,100,25,without_replacement,148,0.0,0.0
working_memory,100,25,without_replacement,149,0.0,0.0
working_memory,100,25,without_replacement,150,0.0,0.0
working_memory,100,25,without_replacement,151,0.0,0.0
working_memory,100,25,without_replacement,152,0.0,0.0
working_memory,100,25,without_replacement,153,0.0,0.0
working_memory,100,25,without_replacement,154,0.0,0.0
working_memory,100,25,without_replacement,155,0.0,0.0
working_memory,100,25,without_replacement,156,0.0,0.0
working_memory,100,25,without_replacement,157,0.0,0.0
working_memory,100,25,without_replacement,158,0.0,0.0
working_memory,100,25,without_replacement,159,0.0,0.0
working_memory,100,25,without_replacement,160,0.0,0.0
working_memory,100,30,with_replacement,40,0.0,0.0
working_memory,100,30,with_replacement,41,0.0,0.0
working_memory,100,30,with_replacement,42,0.0,0.0
working_memory,100,30,with_replacement,43,0.0,0.0
working_memory,100,30,with_replacement,44,0.0,0.0
working_memory,100,30,with_replacement,45,0.0,0.0
working_memory,100,30,with_replacement,46,0.0,0.0
working_memory,100,30,with_replacement,47,0.0,0.0
working_memory,100,30,with_replacement,48,0.0,0.0
working_memory,100,30,with_replacement,49,0.0,0.0
working_memory,100,30,with_replacement,50,0.0,0.0
working_memory,100,30,with_replacement,51,0.0,0.0
working_memory,100,30,with_replacement,52,0.0,0.0
working_memory,100,30,with_replacement,53,0.0,0.0
working_memory,100,30,with_replacement,54,0.0,0.0
working_memory,100,30,with_replacement,55,0.0,0.0
working_memory,100,30,with_replacement,56,0.0,0.0
working_memory,100,30,with_replacement,57,0.0,0.0
working_memory,100,30,with_replacement,58,0.0,0.0
working_memory,100,30,with_replacement,59,0.0,0.0
working_memory,100,30,with_replacement,60,0.0,0.0
working_memory,100,30,with_replacement,61,0.0,0.0
working_memory,100,30,with_replacement,62,0.0,0.0
working_memory,100,30,with_replacement,63,0.0,0.0
working_memory,100,30,with_replacement,64,0.0,0.0
working_memory,100,30,with_replacement,65,0.0,0.0
working_memory,100,30,with_replacement,66,0.0,5.187292561267604e-12
working_memory,100,30,with_replacement,67,0.0,0.0
working_memory,100,30,with_replacement,68,0.0,0.0
working_memory,100,30,with_replacement,69,0.0,0.0
working_memory,100,30,with_replacement,70,0.0,4.0039951221828846e-11
working_memory,100,30,with_replacement,71,0.0,0.0
working_memory,100,30,with_replacement,72,0.0,0.0
working_memory,100,30,with_replacement,73,0.0,2.219638810129251e-10
working_memory,100,30,with_replacement,74,0.0,0.0
working_memory,100,30,with_replacement,75,0.0,1.165251774153514e-09
working_memory,100,30,with_replacement,76,0.0,0.0
working_memory,100,30,with_replacement,77,0.0,4.946240656744573e-09
working_memory,100,30,with_replacement,78,0.0,0.0
working_memory,100,30,with_replacement,79,0.0,1.97308449022085e-08
working_memory,100,30,with_replacement,80,0.0,6.88197999099826e-08
working_memory,100,30,with_replacement,81,0.0,2.2628823904240743e-07
working_memory,100,30,with_replacement,82,0.0,6.748281129680196e-07
working_memory,100,30,with_replacement,83,0.0,1.9062157468417646e-06
