pcode,prolific_id,username,session,finished,block_global,period,block_in_period,task_label,difficulty,set_id,score,sent,emoji_label,msg_words,msg_len,msg,cat_states_a_number,cat_says_they_did_well,cat_says_they_did_badly,cat_mentions_the_task_being_hard,cat_blames_own_ability,cat_brags_about_own_ability,cat_names_an_emotion,cat_compares_to_own_expectation,cat_compares_across_blocks,cat_addresses_the_audience,cat_says_it_was_enjoyable,cat_sarcasm_or_gallows_humour,vocab_numerical,vocab_spatial,vocab_working_memory,vocab_abstract,n_categories,uncoded,task_specific,names_other_task,time_ref,time_comparative,time_specific,nonsense,sentiment_pos,sentiment_neg,sentiment
q2dqw3xz,6a22125d831a7b96b3ebd029,Olive-Narwhal,4nes3mql,True,7,3,1,Abstract reasoning,easy,easy_1,3,1,Neutral,14,89,This is slightly less frustrating than the spatial but more frustrating than the numbers.,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,2,-2
q2dqw3xz,6a22125d831a7b96b3ebd029,Olive-Narwhal,4nes3mql,True,8,3,2,Abstract reasoning,medium,medium_2,4,1,Positive,6,28,Did pretty good on this set.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
q2dqw3xz,6a22125d831a7b96b3ebd029,Olive-Narwhal,4nes3mql,True,9,3,3,Abstract reasoning,hard,hard_2,2,1,Neutral,7,32,"You win some you lose some, lol.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
qilu1fz6,69cdabe316038f0f3b399391,Anon,4nes3mql,True,1,1,1,Spatial reasoning,easy,easy_1,5,0,Positive,6,28,Felt like a very easy start.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
qilu1fz6,69cdabe316038f0f3b399391,Anon,4nes3mql,True,2,1,2,Spatial reasoning,medium,medium_1,3,0,Neutral,3,18,Bit more difficult,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,-1
qilu1fz6,69cdabe316038f0f3b399391,Anon,4nes3mql,True,3,1,3,Spatial reasoning,hard,hard_2,3,0,Neutral,2,18,Somewhat difficult,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
qilu1fz6,69cdabe316038f0f3b399391,Anon,4nes3mql,True,7,3,1,Numerical reasoning,easy,easy_2,5,0,Positive,2,12,Easy section,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
qilu1fz6,69cdabe316038f0f3b399391,Anon,4nes3mql,True,8,3,2,Numerical reasoning,medium,medium_2,5,0,Positive,3,15,Still very easy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1
qilu1fz6,69cdabe316038f0f3b399391,Anon,4nes3mql,True,9,3,3,Numerical reasoning,hard,hard_2,5,0,Positive,2,12,Easiest part,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
sxpc3vw2,6790064dfc4bf982263b29ac,Anthony,4nes3mql,True,1,1,1,Numerical reasoning,easy,easy_1,4,0,Positive,4,20,about what I thought,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sxpc3vw2,6790064dfc4bf982263b29ac,Anthony,4nes3mql,True,2,1,2,Numerical reasoning,medium,medium_1,5,1,Positive,1,5,Great,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
sxpc3vw2,6790064dfc4bf982263b29ac,Anthony,4nes3mql,True,3,1,3,Numerical reasoning,hard,hard_2,3,1,Neutral,2,13,Lucky guesses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sxpc3vw2,6790064dfc4bf982263b29ac,Anthony,4nes3mql,True,7,3,1,Working memory,easy,easy_1,5,1,Positive,3,11,Easy so far,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1
sxpc3vw2,6790064dfc4bf982263b29ac,Anthony,4nes3mql,True,8,3,2,Working memory,medium,medium_2,1,1,Negative,4,17,Just as I thought,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sxpc3vw2,6790064dfc4bf982263b29ac,Anthony,4nes3mql,True,9,3,3,Working memory,hard,hard_2,3,1,Neutral,1,6,Better,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
tprfapfj,699534e45cec93cb12001fca,lee,4nes3mql,True,1,1,1,Spatial reasoning,easy,easy_1,2,1,Negative,3,11,2/5 So sad!,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-1
tprfapfj,699534e45cec93cb12001fca,lee,4nes3mql,True,2,1,2,Spatial reasoning,medium,medium_2,4,1,Positive,6,34,4/5 did better this time around...,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1
tprfapfj,699534e45cec93cb12001fca,lee,4nes3mql,True,3,1,3,Spatial reasoning,hard,hard_2,2,1,Negative,4,23,"2/5 again, sad again...",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,-1
tprfapfj,699534e45cec93cb12001fca,lee,4nes3mql,True,7,3,1,Working memory,easy,easy_2,3,1,Neutral,4,15,"3/5, I did okay",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
tprfapfj,699534e45cec93cb12001fca,lee,4nes3mql,True,8,3,2,Working memory,medium,medium_2,2,1,Negative,4,20,2/5 did poorly again,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,-1
tprfapfj,699534e45cec93cb12001fca,lee,4nes3mql,True,9,3,3,Working memory,hard,hard_1,2,1,Negative,9,35,2/5 looks like I am on a 2/5 steak!,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0
uexog033,6a1b21ad162348890ae2af23,Jam,4nes3mql,True,1,1,1,Numerical reasoning,easy,easy_2,4,1,Positive,3,12,I feel happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
uexog033,6a1b21ad162348890ae2af23,Jam,4nes3mql,True,2,1,2,Numerical reasoning,medium,medium_1,0,1,Negative,3,10,I feel sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
uexog033,6a1b21ad162348890ae2af23,Jam,4nes3mql,True,3,1,3,Numerical reasoning,hard,hard_1,1,1,Negative,3,10,I feel sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
uexog033,6a1b21ad162348890ae2af23,Jam,4nes3mql,True,4,2,1,Working memory,easy,easy_1,4,1,Positive,2,9,Feel good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
uexog033,6a1b21ad162348890ae2af23,Jam,4nes3mql,True,5,2,2,Working memory,medium,medium_2,0,1,Negative,3,11,I feel sad.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
uexog033,6a1b21ad162348890ae2af23,Jam,4nes3mql,True,6,2,3,Working memory,hard,hard_2,0,1,Negative,3,10,i feel sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
uuimtxw4,69fd392301d0d6d6dd78fb3f,funnie,4nes3mql,True,4,2,1,Numerical reasoning,easy,easy_2,4,1,Neutral,18,95,"Interesting test, not sure what's it all about. I realized I am not good at looking at patterns",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,1,0,0,0,0,1,0,1
uuimtxw4,69fd392301d0d6d6dd78fb3f,funnie,4nes3mql,True,5,2,2,Numerical reasoning,medium,medium_1,2,1,Negative,3,19,scores are dropping,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
uuimtxw4,69fd392301d0d6d6dd78fb3f,funnie,4nes3mql,True,6,2,3,Numerical reasoning,hard,hard_1,0,1,Negative,3,21,"opps, falling deeply",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
uuimtxw4,69fd392301d0d6d6dd78fb3f,funnie,4nes3mql,True,7,3,1,Working memory,easy,easy_1,5,1,Neutral,7,37,it's getting harder soon. Can feel it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0
uuimtxw4,69fd392301d0d6d6dd78fb3f,funnie,4nes3mql,True,8,3,2,Working memory,medium,medium_2,1,1,Positive,1,11,predictable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uuimtxw4,69fd392301d0d6d6dd78fb3f,funnie,4nes3mql,True,9,3,3,Working memory,hard,hard_1,2,1,Positive,1,6,better,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
v0v6e0a0,699a0b860cbf75a7d143d576,chess-matcha-17,4nes3mql,True,1,1,1,Spatial reasoning,easy,easy_1,5,1,Positive,11,51,How are we doing? I thought the first set was okay!,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
v0v6e0a0,699a0b860cbf75a7d143d576,chess-matcha-17,4nes3mql,True,2,1,2,Spatial reasoning,medium,medium_2,4,1,Neutral,5,34,Seems like they're getting harder!,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0
v0v6e0a0,699a0b860cbf75a7d143d576,chess-matcha-17,4nes3mql,True,3,1,3,Spatial reasoning,hard,hard_2,3,1,Negative,7,33,"Wow, the last set was really hard",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1
v0v6e0a0,699a0b860cbf75a7d143d576,chess-matcha-17,4nes3mql,True,7,3,1,Numerical reasoning,easy,easy_1,5,1,Positive,4,15,"So far, so good",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1
v0v6e0a0,699a0b860cbf75a7d143d576,chess-matcha-17,4nes3mql,True,8,3,2,Numerical reasoning,medium,medium_1,5,1,Positive,5,29,"Getting harder, but still fun",0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,1
v0v6e0a0,699a0b860cbf75a7d143d576,chess-matcha-17,4nes3mql,True,9,3,3,Numerical reasoning,hard,hard_2,5,1,Positive,9,43,"Got lucky, had to guess for the last couple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
w0k0tzds,6a01d3ed00be661b3bc69d82,ssf26,4nes3mql,True,4,2,1,Spatial reasoning,easy,easy_1,1,0,Neutral,4,15,i didnt do well,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
w0k0tzds,6a01d3ed00be661b3bc69d82,ssf26,4nes3mql,True,5,2,2,Spatial reasoning,medium,medium_1,1,0,Neutral,5,17,i did not do well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
w0k0tzds,6a01d3ed00be661b3bc69d82,ssf26,4nes3mql,True,6,2,3,Spatial reasoning,hard,hard_2,1,0,Neutral,5,17,i did not do well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
w0k0tzds,6a01d3ed00be661b3bc69d82,ssf26,4nes3mql,True,7,3,1,Working memory,easy,easy_2,5,0,Positive,3,12,yay nice job,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
w0k0tzds,6a01d3ed00be661b3bc69d82,ssf26,4nes3mql,True,8,3,2,Working memory,medium,medium_1,4,0,Positive,2,8,nice job,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
w0k0tzds,6a01d3ed00be661b3bc69d82,ssf26,4nes3mql,True,9,3,3,Working memory,hard,hard_2,0,0,Negative,2,5,oh no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
w5m2iyak,6a23572b5e63504d6df99475,lemonjello,4nes3mql,True,1,1,1,Spatial reasoning,easy,easy_2,5,0,Positive,4,32,Spatial awareness is interesting,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
w5m2iyak,6a23572b5e63504d6df99475,lemonjello,4nes3mql,True,2,1,2,Spatial reasoning,medium,medium_1,1,0,Neutral,1,5,yikes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
w5m2iyak,6a23572b5e63504d6df99475,lemonjello,4nes3mql,True,3,1,3,Spatial reasoning,hard,hard_1,2,0,Neutral,1,5,hmmmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
w5m2iyak,6a23572b5e63504d6df99475,lemonjello,4nes3mql,True,4,2,1,Numerical reasoning,easy,easy_2,3,0,Neutral,1,6,hmmmmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
w5m2iyak,6a23572b5e63504d6df99475,lemonjello,4nes3mql,True,5,2,2,Numerical reasoning,medium,medium_2,0,0,Negative,1,5,yikes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
w5m2iyak,6a23572b5e63504d6df99475,lemonjello,4nes3mql,True,6,2,3,Numerical reasoning,hard,hard_2,1,0,Neutral,1,5,wowwy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
x9ls088v,676f0d51832c4a60f2d8cb96,Rsmith2030,4nes3mql,True,1,1,1,Numerical reasoning,easy,easy_2,4,1,Positive,2,10,Going well,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
x9ls088v,676f0d51832c4a60f2d8cb96,Rsmith2030,4nes3mql,True,2,1,2,Numerical reasoning,medium,medium_2,2,1,Neutral,3,13,A lot harder,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
x9ls088v,676f0d51832c4a60f2d8cb96,Rsmith2030,4nes3mql,True,3,1,3,Numerical reasoning,hard,hard_1,1,1,Negative,3,13,A lot harder,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
x9ls088v,676f0d51832c4a60f2d8cb96,Rsmith2030,4nes3mql,True,4,2,1,Abstract reasoning,easy,easy_2,0,1,Negative,2,11,Really hard,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
x9ls088v,676f0d51832c4a60f2d8cb96,Rsmith2030,4nes3mql,True,5,2,2,Abstract reasoning,medium,medium_2,1,1,Neutral,2,11,Really hard,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
x9ls088v,676f0d51832c4a60f2d8cb96,Rsmith2030,4nes3mql,True,6,2,3,Abstract reasoning,hard,hard_1,0,1,Negative,2,11,Really hard,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
xlwoyniu,62c4dbae8fb1ff9cd93a3150,cm,4nes3mql,True,1,1,1,Abstract reasoning,easy,easy_1,3,0,Neutral,2,7,not bad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
xlwoyniu,62c4dbae8fb1ff9cd93a3150,cm,4nes3mql,True,2,1,2,Abstract reasoning,medium,medium_1,2,0,Negative,3,12,sad about it,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
xlwoyniu,62c4dbae8fb1ff9cd93a3150,cm,4nes3mql,True,3,1,3,Abstract reasoning,hard,hard_2,2,0,Negative,2,17,very disappointed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
xlwoyniu,62c4dbae8fb1ff9cd93a3150,cm,4nes3mql,True,4,2,1,Numerical reasoning,easy,easy_2,4,0,Positive,2,10,did better,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1
xlwoyniu,62c4dbae8fb1ff9cd93a3150,cm,4nes3mql,True,5,2,2,Numerical reasoning,medium,medium_2,2,0,Negative,2,6,so sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
xlwoyniu,62c4dbae8fb1ff9cd93a3150,cm,4nes3mql,True,6,2,3,Numerical reasoning,hard,hard_2,3,0,Neutral,2,7,not bad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
xs7semts,69417b22e57b2188a215d5bf,Maestro1701,4nes3mql,True,1,1,1,Working memory,easy,easy_1,5,1,Positive,11,44,I feel like I did a good job in this section,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
xs7semts,69417b22e57b2188a215d5bf,Maestro1701,4nes3mql,True,2,1,2,Working memory,medium,medium_2,2,1,Neutral,5,35,That section was more challenging.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
xs7semts,69417b22e57b2188a215d5bf,Maestro1701,4nes3mql,True,3,1,3,Working memory,hard,hard_1,1,1,Neutral,7,44,The last section was also very challenging.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
xs7semts,69417b22e57b2188a215d5bf,Maestro1701,4nes3mql,True,4,2,1,Numerical reasoning,easy,easy_2,4,1,Positive,2,11,Pretty good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
xs7semts,69417b22e57b2188a215d5bf,Maestro1701,4nes3mql,True,5,2,2,Numerical reasoning,medium,medium_1,4,1,Positive,2,17,Stayed consistent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
xs7semts,69417b22e57b2188a215d5bf,Maestro1701,4nes3mql,True,6,2,3,Numerical reasoning,hard,hard_2,2,1,Neutral,4,22,that got harder fast.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
xtt8khs3,69fccfd99b3ffb345e2f49c6,Joe,4nes3mql,True,4,2,1,Spatial reasoning,easy,easy_1,5,0,Neutral,4,15,Hi. I did well.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
xtt8khs3,69fccfd99b3ffb345e2f49c6,Joe,4nes3mql,True,5,2,2,Spatial reasoning,medium,medium_2,3,0,Neutral,5,20,Hi. I did less well.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1
xtt8khs3,69fccfd99b3ffb345e2f49c6,Joe,4nes3mql,True,6,2,3,Spatial reasoning,hard,hard_1,3,0,Neutral,5,19,Hi. I did the same.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
xtt8khs3,69fccfd99b3ffb345e2f49c6,Joe,4nes3mql,True,7,3,1,Numerical reasoning,easy,easy_1,5,0,Neutral,3,11,I did well.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
xtt8khs3,69fccfd99b3ffb345e2f49c6,Joe,4nes3mql,True,8,3,2,Numerical reasoning,medium,medium_2,0,0,Neutral,4,17,I didn't do well.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
xtt8khs3,69fccfd99b3ffb345e2f49c6,Joe,4nes3mql,True,9,3,3,Numerical reasoning,hard,hard_1,1,0,Neutral,5,19,I did a bit better.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
xuu4w20a,6a09c236ca3585be0bd720ff,nootnoot,4nes3mql,True,1,1,1,Working memory,easy,easy_2,3,1,Neutral,4,20,"Meh, could be better",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
xuu4w20a,6a09c236ca3585be0bd720ff,nootnoot,4nes3mql,True,2,1,2,Working memory,medium,medium_2,1,0,Negative,4,22,much worse this time,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,-1
xuu4w20a,6a09c236ca3585be0bd720ff,nootnoot,4nes3mql,True,3,1,3,Working memory,hard,hard_1,1,0,Negative,7,31,i thought i figured out a trick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xuu4w20a,6a09c236ca3585be0bd720ff,nootnoot,4nes3mql,True,7,3,1,Numerical reasoning,easy,easy_1,4,0,Positive,2,11,much better,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
xuu4w20a,6a09c236ca3585be0bd720ff,nootnoot,4nes3mql,True,8,3,2,Numerical reasoning,medium,medium_2,1,0,Neutral,3,12,not too good,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
xuu4w20a,6a09c236ca3585be0bd720ff,nootnoot,4nes3mql,True,9,3,3,Numerical reasoning,hard,hard_2,1,0,Neutral,6,26,math is not my strong suit,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
xvk3mzde,6a0cebc8c901222e7c4022e2,VV223,4nes3mql,True,1,1,1,Abstract reasoning,easy,easy_2,3,1,Positive,4,15,It has been fun,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
xvk3mzde,6a0cebc8c901222e7c4022e2,VV223,4nes3mql,True,2,1,2,Abstract reasoning,medium,medium_1,3,1,Neutral,2,8,Very fun,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
xvk3mzde,6a0cebc8c901222e7c4022e2,VV223,4nes3mql,True,3,1,3,Abstract reasoning,hard,hard_2,1,1,Negative,4,17,Well there it is,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
xvk3mzde,6a0cebc8c901222e7c4022e2,VV223,4nes3mql,True,7,3,1,Working memory,easy,easy_2,5,1,Positive,1,29,Greattttttttttttttttttttttttt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xvk3mzde,6a0cebc8c901222e7c4022e2,VV223,4nes3mql,True,8,3,2,Working memory,medium,medium_1,2,1,Positive,1,18,gooddddddddddddddd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xvk3mzde,6a0cebc8c901222e7c4022e2,VV223,4nes3mql,True,9,3,3,Working memory,hard,hard_1,3,1,Positive,1,14,okayyyyyyyyyyy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
y5t69xvp,69cc4d19957a8e5e7554f528,Stickz,4nes3mql,True,1,1,1,Spatial reasoning,easy,easy_1,5,1,Positive,8,49,The exercise while thought provoking is also fun.,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
y5t69xvp,69cc4d19957a8e5e7554f528,Stickz,4nes3mql,True,2,1,2,Spatial reasoning,medium,medium_2,3,1,Neutral,11,74,Slighlty more difficult. harder to enterprete with the more complex shapes,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1,1,0,0,1,-1
y5t69xvp,69cc4d19957a8e5e7554f528,Stickz,4nes3mql,True,3,1,3,Spatial reasoning,hard,hard_1,5,1,Positive,10,43,I focused more and was able to get them all,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
y5t69xvp,69cc4d19957a8e5e7554f528,Stickz,4nes3mql,True,7,3,1,Abstract reasoning,easy,easy_2,3,1,Neutral,13,55,i didnt understand it at first but I think I got it now,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
y5t69xvp,69cc4d19957a8e5e7554f528,Stickz,4nes3mql,True,8,3,2,Abstract reasoning,medium,medium_1,3,1,Negative,3,12,I was wrong.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
y5t69xvp,69cc4d19957a8e5e7554f528,Stickz,4nes3mql,True,9,3,3,Abstract reasoning,hard,hard_2,3,1,Negative,6,25,Yeah idk im lost on these,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1
ze5gx2ni,67c9e7f9b20b33ec743ad8a9,Kasper,4nes3mql,True,4,2,1,Working memory,easy,easy_2,5,1,Positive,7,27,I am fired up at the moment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ze5gx2ni,67c9e7f9b20b33ec743ad8a9,Kasper,4nes3mql,True,5,2,2,Working memory,medium,medium_1,0,0,Negative,3,17,I was overwhelmed,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ze5gx2ni,67c9e7f9b20b33ec743ad8a9,Kasper,4nes3mql,True,6,2,3,Working memory,hard,hard_2,0,1,Negative,5,27,I am disappointed in myself,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
ze5gx2ni,67c9e7f9b20b33ec743ad8a9,Kasper,4nes3mql,True,7,3,1,Numerical reasoning,easy,easy_1,3,1,Neutral,7,28,I can't believe I got only 3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ze5gx2ni,67c9e7f9b20b33ec743ad8a9,Kasper,4nes3mql,True,8,3,2,Numerical reasoning,medium,medium_2,3,1,Negative,6,23,Why am I getting only 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ze5gx2ni,67c9e7f9b20b33ec743ad8a9,Kasper,4nes3mql,True,9,3,3,Numerical reasoning,hard,hard_1,1,0,Negative,3,8,I am sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
zupaaktr,6a0d1f29937a492e8dcafcf4,drendell,4nes3mql,True,1,1,1,Numerical reasoning,easy,easy_2,4,1,Neutral,8,35,I am surprised that I got one wrong,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
